filename,cell_line,degradation,method,iou,improvement
BV2_Phase_B4_1_02d00h00m_2,BV2,noise_50,PI-DDPM,0.3459905963728867,-0.0028689765189970906
BV2_Phase_B4_1_02d00h00m_2,BV2,noise_50,PSF-Learning,0.27379763655090533,-0.07506193634097846
BV2_Phase_B4_1_02d00h00m_2,BV2,noise_50,DoG_filter,0.3464461190336884,-0.0024134538581954135
BV2_Phase_B4_1_02d00h00m_2,BV2,noise_50,DeBCR+DoG,0.34925330779326735,0.0003937349013835578
BV2_Phase_B4_1_02d00h00m_2,BV2,HQ_reference,raw_HQ,0.28993213996196576,-0.05892743292991803
BV2_Phase_B4_1_02d00h00m_2,BV2,combined_mild,raw,0.3444886828470139,0.0
BV2_Phase_B4_1_02d00h00m_2,BV2,combined_mild,DeBCR,0.31881607841426346,-0.025672604432750434
BV2_Phase_B4_1_02d00h00m_2,BV2,combined_mild,PI-DDPM,0.33863337376461666,-0.005855309082397231
BV2_Phase_B4_1_02d00h00m_2,BV2,combined_mild,PSF-Learning,0.3187925273127067,-0.025696155534307208
BV2_Phase_B4_1_02d00h00m_2,BV2,combined_mild,DoG_filter,0.3354206222227329,-0.009068060624281005
BV2_Phase_B4_1_02d00h00m_2,BV2,combined_mild,DeBCR+DoG,0.3201428206066867,-0.0243458622403272
BV2_Phase_B4_1_02d00h00m_2,BV2,HQ_reference,raw_HQ,0.28993213996196576,-0.05455654288504813
BV2_Phase_B4_1_02d04h00m_2,BV2,noise_50,raw,0.39074849138573803,0.0
BV2_Phase_B4_1_02d04h00m_2,BV2,noise_50,DeBCR,0.3882445767182667,-0.002503914667471352
BV2_Phase_B4_1_02d04h00m_2,BV2,noise_50,PI-DDPM,0.391091337623474,0.0003428462377359498
BV2_Phase_B4_1_02d04h00m_2,BV2,noise_50,PSF-Learning,0.299210010073697,-0.09153848131204101
BV2_Phase_B4_1_02d04h00m_2,BV2,noise_50,DoG_filter,0.39822622521425455,0.00747773382851652
BV2_Phase_B4_1_02d04h00m_2,BV2,noise_50,DeBCR+DoG,0.39800039793076003,0.007251906545022002
BV2_Phase_B4_1_02d04h00m_2,BV2,HQ_reference,raw_HQ,0.2974169161149822,-0.0933315752707558
BV2_Phase_B4_1_02d04h00m_2,BV2,combined_mild,raw,0.37435629450539276,0.0
BV2_Phase_B4_1_02d04h00m_2,BV2,combined_mild,DeBCR,0.3489719582896508,-0.025384336215741987
BV2_Phase_B4_1_02d04h00m_2,BV2,combined_mild,PI-DDPM,0.36831528598950375,-0.0060410085158890126
BV2_Phase_B4_1_02d04h00m_2,BV2,combined_mild,PSF-Learning,0.340665011829782,-0.03369128267561078
BV2_Phase_B4_1_02d04h00m_2,BV2,combined_mild,DoG_filter,0.42156088876946074,0.04720459426406798
BV2_Phase_B4_1_02d04h00m_2,BV2,combined_mild,DeBCR+DoG,0.34156478914555094,-0.03279150535984182
BV2_Phase_B4_1_02d04h00m_2,BV2,HQ_reference,raw_HQ,0.2974169161149822,-0.07693937839041054
BV2_Phase_B4_1_02d08h00m_3,BV2,noise_50,raw,0.39906484655162167,0.0
BV2_Phase_B4_1_02d08h00m_3,BV2,noise_50,DeBCR,0.40257179258420384,0.00350694603258217
BV2_Phase_B4_1_02d08h00m_3,BV2,noise_50,PI-DDPM,0.4037991429165251,0.004734296364903412
BV2_Phase_B4_1_02d08h00m_3,BV2,noise_50,PSF-Learning,0.30649563799400553,-0.09256920855761613
BV2_Phase_B4_1_02d08h00m_3,BV2,noise_50,DoG_filter,0.3962448557989324,-0.0028199907526892387
BV2_Phase_B4_1_02d08h00m_3,BV2,noise_50,DeBCR+DoG,0.395023978250065,-0.004040868301556644
BV2_Phase_B4_1_02d08h00m_3,BV2,HQ_reference,raw_HQ,0.31240312320455005,-0.08666172334707162
BV2_Phase_B4_1_02d08h00m_3,BV2,combined_mild,raw,0.37095503370164046,0.0
BV2_Phase_B4_1_02d08h00m_3,BV2,combined_mild,DeBCR,0.3374354606578117,-0.03351957304382874
BV2_Phase_B4_1_02d08h00m_3,BV2,combined_mild,PI-DDPM,0.3646419423511273,-0.006313091350513167
BV2_Phase_B4_1_02d08h00m_3,BV2,combined_mild,PSF-Learning,0.343218019788085,-0.02773701391355543
BV2_Phase_B4_1_02d08h00m_3,BV2,combined_mild,DoG_filter,0.34661681632144914,-0.024338217380191318
BV2_Phase_B4_1_02d08h00m_3,BV2,combined_mild,DeBCR+DoG,0.32970430216445307,-0.04125073153718739
BV2_Phase_B4_1_02d08h00m_3,BV2,HQ_reference,raw_HQ,0.31240312320455005,-0.05855191049709041
BV2_Phase_B4_1_02d12h00m_3,BV2,noise_50,raw,0.4328557909843514,0.0
BV2_Phase_B4_1_02d12h00m_3,BV2,noise_50,DeBCR,0.4319892717948074,-0.0008665191895440016
BV2_Phase_B4_1_02d12h00m_3,BV2,noise_50,PI-DDPM,0.43189276954433964,-0.0009630214400117576
BV2_Phase_B4_1_02d12h00m_3,BV2,noise_50,PSF-Learning,0.32262640458661973,-0.11022938639773167
BV2_Phase_B4_1_02d12h00m_3,BV2,noise_50,DoG_filter,0.42712248075588266,-0.005733310228468735
BV2_Phase_B4_1_02d12h00m_3,BV2,noise_50,DeBCR+DoG,0.4289941941389645,-0.0038615968453868943
BV2_Phase_B4_1_02d12h00m_3,BV2,HQ_reference,raw_HQ,0.3356461342149527,-0.09720965676939869
BV2_Phase_B4_1_02d12h00m_3,BV2,combined_mild,raw,0.40059459054986674,0.0
BV2_Phase_B4_1_02d12h00m_3,BV2,combined_mild,DeBCR,0.3652497035031143,-0.03534488704675243
BV2_Phase_B4_1_02d12h00m_3,BV2,combined_mild,PI-DDPM,0.39357456317165596,-0.00702002737821078
BV2_Phase_B4_1_02d12h00m_3,BV2,combined_mild,PSF-Learning,0.3650180188210725,-0.03557657172879425
BV2_Phase_B4_1_02d12h00m_3,BV2,combined_mild,DoG_filter,0.3492060699671732,-0.05138852058269355
BV2_Phase_B4_1_02d12h00m_3,BV2,combined_mild,DeBCR+DoG,0.34376482421380394,-0.05682976633606279
BV2_Phase_B4_1_02d12h00m_3,BV2,HQ_reference,raw_HQ,0.3356461342149527,-0.06494845633491403
BV2_Phase_B4_1_02d16h00m_4,BV2,noise_50,raw,0.4002880186183464,0.0
BV2_Phase_B4_1_02d16h00m_4,BV2,noise_50,DeBCR,0.39939972540630286,-0.0008882932120435338
BV2_Phase_B4_1_02d16h00m_4,BV2,noise_50,PI-DDPM,0.39279492964627083,-0.007493088972075568
BV2_Phase_B4_1_02d16h00m_4,BV2,noise_50,PSF-Learning,0.29882856997126683,-0.10145944864707956
BV2_Phase_B4_1_02d16h00m_4,BV2,noise_50,DoG_filter,0.4242360712419608,0.02394805262361438
BV2_Phase_B4_1_02d16h00m_4,BV2,noise_50,DeBCR+DoG,0.43117268550618515,0.030884666887838752
BV2_Phase_B4_1_02d16h00m_4,BV2,HQ_reference,raw_HQ,0.305787247423906,-0.09450077119444039
BV2_Phase_B4_1_02d16h00m_4,BV2,combined_mild,raw,0.3802717385792379,0.0
BV2_Phase_B4_1_02d16h00m_4,BV2,combined_mild,DeBCR,0.36227136411531086,-0.01800037446392705
BV2_Phase_B4_1_02d16h00m_4,BV2,combined_mild,PI-DDPM,0.3824332412058612,0.0021615026266232906
BV2_Phase_B4_1_02d16h00m_4,BV2,combined_mild,PSF-Learning,0.34948055885663704,-0.03079117972260087
BV2_Phase_B4_1_02d16h00m_4,BV2,combined_mild,DoG_filter,0.39859578448624994,0.018324045907012032
BV2_Phase_B4_1_02d16h00m_4,BV2,combined_mild,DeBCR+DoG,0.3900442871136224,0.009772548534384473
BV2_Phase_B4_1_02d16h00m_4,BV2,HQ_reference,raw_HQ,0.305787247423906,-0.0744844911553319
BV2_Phase_B4_1_03d00h00m_1,BV2,noise_50,raw,0.4459525548987761,0.0
BV2_Phase_B4_1_03d00h00m_1,BV2,noise_50,DeBCR,0.4462781057429188,0.00032555084414270796
BV2_Phase_B4_1_03d00h00m_1,BV2,noise_50,PI-DDPM,0.4475603356235033,0.0016077807247271703
BV2_Phase_B4_1_03d00h00m_1,BV2,noise_50,PSF-Learning,0.33079352411000157,-0.11515903078877454
BV2_Phase_B4_1_03d00h00m_1,BV2,noise_50,DoG_filter,0.4497168521773091,0.003764297278533002
BV2_Phase_B4_1_03d00h00m_1,BV2,noise_50,DeBCR+DoG,0.4478670192670948,0.0019144643683187135
BV2_Phase_B4_1_03d00h00m_1,BV2,HQ_reference,raw_HQ,0.3579286468567457,-0.08802390804203042
BV2_Phase_B4_1_03d00h00m_1,BV2,combined_mild,raw,0.42952478572830566,0.0
BV2_Phase_B4_1_03d00h00m_1,BV2,combined_mild,DeBCR,0.40921901906614305,-0.020305766662162605
BV2_Phase_B4_1_03d00h00m_1,BV2,combined_mild,PI-DDPM,0.4212151260451629,-0.008309659683142734
BV2_Phase_B4_1_03d00h00m_1,BV2,combined_mild,PSF-Learning,0.38475991251049113,-0.04476487321781453
BV2_Phase_B4_1_03d00h00m_1,BV2,combined_mild,DoG_filter,0.44223313364246825,0.012708347914162588
BV2_Phase_B4_1_03d00h00m_1,BV2,combined_mild,DeBCR+DoG,0.4230856358979845,-0.006439149830321178
BV2_Phase_B4_1_03d00h00m_1,BV2,HQ_reference,raw_HQ,0.3579286468567457,-0.07159613887155997
BV2_Phase_B4_2_00d00h00m_1,BV2,noise_50,raw,0.04272232835384632,0.0
BV2_Phase_B4_2_00d00h00m_1,BV2,noise_50,DeBCR,0.040705420192626685,-0.0020169081612196327
BV2_Phase_B4_2_00d00h00m_1,BV2,noise_50,PI-DDPM,0.04292902654120427,0.00020669818735795376
BV2_Phase_B4_2_00d00h00m_1,BV2,noise_50,PSF-Learning,0.045140211562692295,0.002417883208845978
BV2_Phase_B4_2_00d00h00m_1,BV2,noise_50,DoG_filter,0.04015281619892844,-0.00256951215491788
BV2_Phase_B4_2_00d00h00m_1,BV2,noise_50,DeBCR+DoG,0.04162031551551966,-0.0011020128383266575
BV2_Phase_B4_2_00d00h00m_1,BV2,HQ_reference,raw_HQ,0.03440616376601732,-0.008316164587828995
BV2_Phase_B4_2_00d00h00m_1,BV2,combined_mild,raw,0.04822133470904317,0.0
BV2_Phase_B4_2_00d00h00m_1,BV2,combined_mild,DeBCR,0.04435001517613241,-0.003871319532910762
BV2_Phase_B4_2_00d00h00m_1,BV2,combined_mild,PI-DDPM,0.04753513765358724,-0.000686197055455931
BV2_Phase_B4_2_00d00h00m_1,BV2,combined_mild,PSF-Learning,0.12029293759365785,0.07207160288461467
BV2_Phase_B4_2_00d00h00m_1,BV2,combined_mild,DoG_filter,0.03315142452079004,-0.015069910188253127
BV2_Phase_B4_2_00d00h00m_1,BV2,combined_mild,DeBCR+DoG,0.23159166414980367,0.1833703294407605
BV2_Phase_B4_2_00d00h00m_1,BV2,HQ_reference,raw_HQ,0.03440616376601732,-0.013815170943025847
BV2_Phase_B4_2_00d04h00m_1,BV2,noise_50,raw,0.06579707920918694,0.0
BV2_Phase_B4_2_00d04h00m_1,BV2,noise_50,DeBCR,0.06407659360040313,-0.0017204856087838089
BV2_Phase_B4_2_00d04h00m_1,BV2,noise_50,PI-DDPM,0.06606602051702083,0.00026894130783389203
BV2_Phase_B4_2_00d04h00m_1,BV2,noise_50,PSF-Learning,0.06443783495608743,-0.0013592442530995091
BV2_Phase_B4_2_00d04h00m_1,BV2,noise_50,DoG_filter,0.06127765988183838,-0.004519419327348562
BV2_Phase_B4_2_00d04h00m_1,BV2,noise_50,DeBCR+DoG,0.06178663226416395,-0.004010446945022991
BV2_Phase_B4_2_00d04h00m_1,BV2,HQ_reference,raw_HQ,0.05705379170161438,-0.008743287507572563
BV2_Phase_B4_2_00d04h00m_1,BV2,combined_mild,raw,0.0726025850877688,0.0
BV2_Phase_B4_2_00d04h00m_1,BV2,combined_mild,DeBCR,0.0676424786165861,-0.00496010647118271
BV2_Phase_B4_2_00d04h00m_1,BV2,combined_mild,PI-DDPM,0.07214098063376188,-0.00046160445400691974
BV2_Phase_B4_2_00d04h00m_1,BV2,combined_mild,PSF-Learning,0.1373129937804673,0.06471040869269849
BV2_Phase_B4_2_00d04h00m_1,BV2,combined_mild,DoG_filter,0.05015031896952069,-0.02245226611824811
BV2_Phase_B4_2_00d04h00m_1,BV2,combined_mild,DeBCR+DoG,0.19010233575501914,0.11749975066725034
BV2_Phase_B4_2_00d04h00m_1,BV2,HQ_reference,raw_HQ,0.05705379170161438,-0.015548793386154426
BV2_Phase_B4_2_00d08h00m_1,BV2,noise_50,raw,0.05340996524711727,0.0
BV2_Phase_B4_2_00d08h00m_1,BV2,noise_50,DeBCR,0.0521299565626032,-0.0012800086845140696
BV2_Phase_B4_2_00d08h00m_1,BV2,noise_50,PI-DDPM,0.0531197257797355,-0.00029023946738176987
BV2_Phase_B4_2_00d08h00m_1,BV2,noise_50,PSF-Learning,0.05299939261852871,-0.0004105726285885611
BV2_Phase_B4_2_00d08h00m_1,BV2,noise_50,DoG_filter,0.05221909526257131,-0.0011908699845459558
BV2_Phase_B4_2_00d08h00m_1,BV2,noise_50,DeBCR+DoG,0.05344546098635369,3.5495739236425516e-05
BV2_Phase_B4_2_00d08h00m_1,BV2,HQ_reference,raw_HQ,0.04369544900558012,-0.00971451624153715
BV2_Phase_B4_2_00d08h00m_1,BV2,combined_mild,raw,0.055299907509962665,0.0
BV2_Phase_B4_2_00d08h00m_1,BV2,combined_mild,DeBCR,0.051276938865269024,-0.0040229686446936405
BV2_Phase_B4_2_00d08h00m_1,BV2,combined_mild,PI-DDPM,0.0544473348875174,-0.0008525726224452648
BV2_Phase_B4_2_00d08h00m_1,BV2,combined_mild,PSF-Learning,0.10563428649923304,0.05033437898927037
BV2_Phase_B4_2_00d08h00m_1,BV2,combined_mild,DoG_filter,0.04599386943959638,-0.009306038070366285
BV2_Phase_B4_2_00d08h00m_1,BV2,combined_mild,DeBCR+DoG,0.043827149001135705,-0.01147275850882696
BV2_Phase_B4_2_00d08h00m_1,BV2,HQ_reference,raw_HQ,0.04369544900558012,-0.011604458504382548
BV2_Phase_B4_2_00d12h00m_1,BV2,noise_50,raw,0.07373502502148309,0.0
BV2_Phase_B4_2_00d12h00m_1,BV2,noise_50,DeBCR,0.07196515842278225,-0.0017698665987008338
BV2_Phase_B4_2_00d12h00m_1,BV2,noise_50,PI-DDPM,0.07351295730184419,-0.0002220677196388965
BV2_Phase_B4_2_00d12h00m_1,BV2,noise_50,PSF-Learning,0.07245917016111234,-0.0012758548603707537
BV2_Phase_B4_2_00d12h00m_1,BV2,noise_50,DoG_filter,0.07090659177659553,-0.00282843324488756
BV2_Phase_B4_2_00d12h00m_1,BV2,noise_50,DeBCR+DoG,0.07190847103200212,-0.001826553989480964
BV2_Phase_B4_2_00d12h00m_1,BV2,HQ_reference,raw_HQ,0.06319174455552125,-0.01054328046596184
BV2_Phase_B4_2_00d12h00m_1,BV2,combined_mild,raw,0.0875352724761576,0.0
BV2_Phase_B4_2_00d12h00m_1,BV2,combined_mild,DeBCR,0.08207749495460583,-0.005457777521551771
BV2_Phase_B4_2_00d12h00m_1,BV2,combined_mild,PI-DDPM,0.08590143120960296,-0.0016338412665546365
BV2_Phase_B4_2_00d12h00m_1,BV2,combined_mild,PSF-Learning,0.14561991004022432,0.05808463756406672
BV2_Phase_B4_2_00d12h00m_1,BV2,combined_mild,DoG_filter,0.05948366333170083,-0.028051609144456764
BV2_Phase_B4_2_00d12h00m_1,BV2,combined_mild,DeBCR+DoG,0.20796278560678616,0.12042751313062856
BV2_Phase_B4_2_00d12h00m_1,BV2,HQ_reference,raw_HQ,0.06319174455552125,-0.02434352792063635
BV2_Phase_B4_2_00d16h00m_1,BV2,noise_50,raw,0.07007426735231559,0.0
BV2_Phase_B4_2_00d16h00m_1,BV2,noise_50,DeBCR,0.06792939905144985,-0.002144868300865743
BV2_Phase_B4_2_00d16h00m_1,BV2,noise_50,PI-DDPM,0.06984858525613993,-0.0002256820961756556
BV2_Phase_B4_2_00d16h00m_1,BV2,noise_50,PSF-Learning,0.06936785965107466,-0.0007064077012409326
BV2_Phase_B4_2_00d16h00m_1,BV2,noise_50,DoG_filter,0.06904724362890986,-0.0010270237234057261
BV2_Phase_B4_2_00d16h00m_1,BV2,noise_50,DeBCR+DoG,0.071010395677323,0.0009361283250074043
BV2_Phase_B4_2_00d16h00m_1,BV2,HQ_reference,raw_HQ,0.05709956319217083,-0.012974704160144762
BV2_Phase_B4_2_00d16h00m_1,BV2,combined_mild,raw,0.07855922348529795,0.0
BV2_Phase_B4_2_00d16h00m_1,BV2,combined_mild,DeBCR,0.07265327180486686,-0.005905951680431093
BV2_Phase_B4_2_00d16h00m_1,BV2,combined_mild,PI-DDPM,0.07671224989203973,-0.001846973593258222
BV2_Phase_B4_2_00d16h00m_1,BV2,combined_mild,PSF-Learning,0.1481715123290721,0.06961228884377416
BV2_Phase_B4_2_00d16h00m_1,BV2,combined_mild,DoG_filter,0.06002886395817449,-0.01853035952712346
BV2_Phase_B4_2_00d16h00m_1,BV2,combined_mild,DeBCR+DoG,0.2584344532510346,0.17987522976573664
BV2_Phase_B4_2_00d16h00m_1,BV2,HQ_reference,raw_HQ,0.05709956319217083,-0.021459660293127125
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,noise_50,raw,0.1625199194546293,0.0
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,noise_50,DeBCR,0.15831663326653306,-0.0042032861880962336
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,noise_50,PI-DDPM,0.1622405662512106,-0.00027935320341868075
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,noise_50,PSF-Learning,0.1480699393194027,-0.014449980135226581
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,noise_50,DoG_filter,0.1583473960901766,-0.0041725233644527016
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,noise_50,DeBCR+DoG,0.1601149023509272,-0.002405017103702084
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,HQ_reference,raw_HQ,0.15215008950166023,-0.010369829952969062
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,combined_mild,raw,0.1715000598213682,0.0
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,combined_mild,DeBCR,0.16062649819201236,-0.010873561629355849
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,combined_mild,PI-DDPM,0.1684105680934643,-0.0030894917279039036
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,combined_mild,PSF-Learning,0.21872438602349656,0.04722432620212835
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,combined_mild,DoG_filter,0.13829049004030897,-0.03320956978105924
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,combined_mild,DeBCR+DoG,0.21628089284977514,0.044780833028406936
SkBr3_Phase_E3_1_00d00h00m_4,SkBr3,HQ_reference,raw_HQ,0.15215008950166023,-0.019349970319707976
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,noise_50,raw,0.17172045780073106,0.0
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,noise_50,DeBCR,0.1679877531710539,-0.003732704629677147
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,noise_50,PI-DDPM,0.17088454509621243,-0.0008359127045186321
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,noise_50,PSF-Learning,0.15369180694183973,-0.018028650858891326
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,noise_50,DoG_filter,0.16864548681654798,-0.0030749709841830786
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,noise_50,DeBCR+DoG,0.1700448590622001,-0.001675598738530959
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,HQ_reference,raw_HQ,0.16235652998690694,-0.009363927813824113
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,combined_mild,raw,0.181919718229375,0.0
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,combined_mild,DeBCR,0.17,-0.011919718229374987
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,combined_mild,PI-DDPM,0.17886517544617228,-0.0030545427832027183
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,combined_mild,PSF-Learning,0.21043374089638517,0.02851402266701017
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,combined_mild,DoG_filter,0.15245987950790352,-0.029459838721471482
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,combined_mild,DeBCR+DoG,0.14899318050557556,-0.03292653772379944
SkBr3_Phase_E3_1_00d04h00m_4,SkBr3,HQ_reference,raw_HQ,0.16235652998690694,-0.019563188242468055
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,noise_50,raw,0.16392425279488934,0.0
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,noise_50,DeBCR,0.16053527064323403,-0.003388982151655312
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,noise_50,PI-DDPM,0.16328925209132825,-0.000635000703561095
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,noise_50,PSF-Learning,0.14646695566114723,-0.01745729713374211
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,noise_50,DoG_filter,0.16154681456353373,-0.002377438231355611
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,noise_50,DeBCR+DoG,0.1626488014350166,-0.0012754513598727535
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,HQ_reference,raw_HQ,0.1642489406633449,0.00032468786845554765
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,combined_mild,raw,0.1673082203490812,0.0
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,combined_mild,DeBCR,0.16196065909448001,-0.005347561254601174
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,combined_mild,PI-DDPM,0.16691932122957429,-0.0003888991195069025
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,combined_mild,PSF-Learning,0.17585841898562624,0.008550198636545048
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,combined_mild,DoG_filter,0.15155233719620217,-0.015755883152879013
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,combined_mild,DeBCR+DoG,0.14679919801280245,-0.020509022336278743
SkBr3_Phase_E3_1_00d12h00m_1,SkBr3,HQ_reference,raw_HQ,0.1642489406633449,-0.003059279685736299
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,noise_50,raw,0.17446585870795767,0.0
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,noise_50,DeBCR,0.17129265375362127,-0.0031732049543364005
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,noise_50,PI-DDPM,0.17400848955202128,-0.00045736915593638794
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,noise_50,PSF-Learning,0.15635894198670375,-0.01810691672125392
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,noise_50,DoG_filter,0.17069302532207908,-0.0037728333858785823
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,noise_50,DeBCR+DoG,0.1718916961770446,-0.0025741625309130545
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,HQ_reference,raw_HQ,0.14381533549616354,-0.030650523211794123
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,combined_mild,raw,0.1706723579420159,0.0
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,combined_mild,DeBCR,0.16362928885955494,-0.007043069082460968
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,combined_mild,PI-DDPM,0.17068780865115726,1.5450709141356933e-05
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,combined_mild,PSF-Learning,0.17628175304736204,0.005609395105346138
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,combined_mild,DoG_filter,0.15930500739008266,-0.011367350551933247
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,combined_mild,DeBCR+DoG,0.1577121211525842,-0.0129602367894317
SkBr3_Phase_E3_1_00d16h00m_1,SkBr3,HQ_reference,raw_HQ,0.14381533549616354,-0.026857022445852363
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,noise_50,raw,0.2191852456507321,0.0
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,noise_50,DeBCR,0.213884597987591,-0.005300647663141117
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,noise_50,PI-DDPM,0.2172588745625818,-0.0019263710881503027
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,noise_50,PSF-Learning,0.1882188213654635,-0.030966424285268607
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,noise_50,DoG_filter,0.21772596308202927,-0.001459282568702841
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,noise_50,DeBCR+DoG,0.220406973111449,0.001221727460716887
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,HQ_reference,raw_HQ,0.22786544135138312,0.008680195700651011
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,combined_mild,raw,0.2435843213891603,0.0
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,combined_mild,DeBCR,0.2409244396827978,-0.002659881706362499
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,combined_mild,PI-DDPM,0.24456360982032957,0.0009792884311692618
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,combined_mild,PSF-Learning,0.2096465728274174,-0.03393774856174292
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,combined_mild,DoG_filter,0.20668872244941722,-0.03689559893974309
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,combined_mild,DeBCR+DoG,0.20274082211101618,-0.040843499278144124
SkBr3_Phase_E3_1_00d20h00m_2,SkBr3,HQ_reference,raw_HQ,0.22786544135138312,-0.01571888003777719
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,noise_50,raw,0.2254304758768875,0.0
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,noise_50,DeBCR,0.220631363204639,-0.004799112672248501
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,noise_50,PI-DDPM,0.22446708831107987,-0.000963387565807633
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,noise_50,PSF-Learning,0.19205490636321887,-0.03337556951366863
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,noise_50,DoG_filter,0.22219848351556282,-0.0032319923613246815
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,noise_50,DeBCR+DoG,0.2252695282418723,-0.0001609476350152017
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,HQ_reference,raw_HQ,0.2294785758217727,0.004048099944885197
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,combined_mild,raw,0.23145344075576635,0.0
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,combined_mild,DeBCR,0.22013093289689034,-0.011322507858876008
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,combined_mild,PI-DDPM,0.2285285897286596,-0.0029248510271067396
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,combined_mild,PSF-Learning,0.21948369117360622,-0.011969749582160127
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,combined_mild,DoG_filter,0.20902411489275072,-0.02242932586301563
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,combined_mild,DeBCR+DoG,0.21976167938081184,-0.011691761374954507
SkBr3_Phase_E3_1_01d00h00m_4,SkBr3,HQ_reference,raw_HQ,0.2294785758217727,-0.001974864933993653
SkBr3_Phase_E3_1_01d08h00m_1,SkBr3,noise_50,raw,0.24131142921083823,0.0
SkBr3_Phase_E3_1_01d08h00m_1,SkBr3,noise_50,DeBCR,0.24068159800331687,-0.0006298312075213586
SkBr3_Phase_E3_1_01d08h00m_1,SkBr3,noise_50,PI-DDPM,0.24289808995889994,0.0015866607480617134
